Date,Action,Ticker,Shares,Price,Total Value
2023-05-05,SELL,JINDALSAW.NS,7713,75.76,584268.87
2023-05-05,BUY,IRCON.NS,7886,83.0,654608.15
2023-05-12,SELL,APARINDS.NS,296,2625.82,777163.72
2023-05-12,SELL,POLICYBZR.NS,1092,606.45,662177.19
2023-05-12,SELL,KAYNES.NS,621,1018.75,632580.49
2023-05-12,SELL,ACE.NS,1547,440.6,681532.68
2023-05-12,SELL,RVNL.NS,5889,118.68,698820.14
2023-05-12,BUY,NEULANDLAB.NS,249,2566.15,639035.53
2023-05-12,BUY,GLENMARK.NS,1050,608.79,639297.05
2023-05-12,BUY,TRITURBINE.NS,1626,393.28,639544.87
2023-05-12,BUY,WELSPUNLIV.NS,6910,92.57,639754.51
2023-05-12,BUY,ADANIPOWER.NS,13280,48.17,639761.55
2023-05-19,SELL,PGEL.NS,4374,145.0,634183.13
2023-05-19,BUY,ELECON.NS,2312,278.64,644274.14
2023-05-26,SELL,FINCABLES.NS,767,825.32,632953.35
2023-05-26,SELL,GVT&D.NS,3554,193.81,688744.11
2023-05-26,BUY,ADANIGREEN.NS,673,963.35,648399.37
2023-05-26,BUY,ADANIENT.NS,255,2540.86,647985.3
2023-06-02,SELL,SONATSOFTW.NS,1534,472.15,724202.25
2023-06-02,SELL,TRITURBINE.NS,1626,381.26,619866.63
2023-06-02,BUY,JINDALSAW.NS,5430,119.98,651532.99
2023-06-02,BUY,CHENNPETRO.NS,1951,333.95,651608.65
2023-06-09,SELL,ANURAS.NS,621,1082.2,671977.98
2023-06-09,SELL,OLECTRA.NS,908,808.2,733772.0
2023-06-09,SELL,ADANIENT.NS,255,2447.79,624124.6
2023-06-09,BUY,FORCEMOT.NS,311,2156.45,670723.84
2023-06-09,BUY,SUZLON.NS,47933,14.0,671129.11
2023-06-09,BUY,KAYNES.NS,449,1494.45,671075.13
2023-06-16,SELL,ADANIPOWER.NS,13280,53.22,706690.94
2023-06-16,SELL,ADANIGREEN.NS,673,975.05,656143.02
2023-06-16,BUY,MAZDOCK.NS,1184,577.99,684414.15
2023-06-16,BUY,FACT.NS,1838,372.52,684761.5
2023-06-23,SELL,MAZDOCK.NS,1184,570.91,675893.86
2023-06-23,BUY,SYRMA.NS,1599,428.93,685921.5
2023-07-07,SELL,WELSPUNLIV.NS,6910,93.96,649183.17
2023-07-07,BUY,MAZDOCK.NS,1209,643.7,778308.7
2023-07-14,SELL,IRCON.NS,7886,76.7,604798.76
2023-07-14,SELL,GLENMARK.NS,1050,697.34,732132.59
2023-07-14,BUY,OLECTRA.NS,603,1372.55,827727.87
2023-07-21,SELL,FACT.NS,1838,485.05,891431.6
2023-07-21,BUY,ZENTEC.NS,1386,618.46,857269.79
2023-07-28,SELL,JINDALSAW.NS,5430,160.17,869634.05
2023-07-28,SELL,CHENNPETRO.NS,1951,349.42,681659.98
2023-07-28,SELL,OLECTRA.NS,603,1176.3,709240.13
2023-07-28,BUY,JWL.NS,3930,214.64,843631.07
2023-07-28,BUY,INOXWIND.NS,16000,52.72,843684.34
2023-07-28,BUY,ENGINERSIN.NS,5763,146.38,843690.44
2023-08-04,SELL,JBMA.NS,2160,655.86,1416505.75
2023-08-04,BUY,SARDAEN.NS,4341,194.19,843075.82
2023-08-04,BUY,RKFORGE.NS,1505,559.87,842683.09
2023-08-11,SELL,MAZDOCK.NS,1209,847.48,1024495.67
2023-08-11,BUY,KALYANKJIL.NS,4429,201.36,891904.24
2023-08-18,SELL,NEULANDLAB.NS,249,3753.39,934500.87
2023-08-18,SELL,KAYNES.NS,449,1748.35,784930.64
2023-08-18,SELL,SYRMA.NS,1599,466.32,745569.37
2023-08-18,SELL,INOXWIND.NS,16000,47.53,760323.98
2023-08-18,SELL,ENGINERSIN.NS,5763,144.82,834516.09
2023-08-18,BUY,MAZDOCK.NS,984,911.09,896598.63
2023-08-18,BUY,RECLTD.NS,4290,209.06,896952.23
2023-08-18,BUY,JBMA.NS,1296,692.1,897046.68
2023-08-18,BUY,APARINDS.NS,186,4804.55,893735.63
2023-09-15,SELL,ELECON.NS,2312,378.03,873909.42
2023-09-15,SELL,JWL.NS,3930,349.58,1373731.15
2023-09-15,SELL,SARDAEN.NS,4341,210.36,913095.75
2023-09-15,BUY,IRFC.NS,13033,75.83,988420.18
2023-09-15,BUY,BSE.NS,2349,420.66,988238.05
2023-09-15,BUY,TARIL.NS,11653,84.81,988445.92
2023-09-15,BUY,COCHINSHIP.NS,1834,538.69,988059.95
2023-09-22,SELL,ZENTEC.NS,1386,718.76,996097.52
2023-09-22,SELL,RKFORGE.NS,1505,642.33,966613.95
2023-09-22,SELL,KALYANKJIL.NS,4429,214.59,950322.5
2023-09-22,SELL,JBMA.NS,1296,712.59,923423.53
2023-09-22,SELL,IRFC.NS,13033,71.77,935292.88
2023-09-22,SELL,BSE.NS,2349,395.35,928584.87
2023-09-22,SELL,COCHINSHIP.NS,1834,489.02,896779.63
2023-09-22,BUY,IFCI.NS,41701,23.05,961304.14
2023-09-22,BUY,J&KBANK.NS,9198,104.49,961233.5
2023-09-22,BUY,IOB.NS,21920,43.85,961288.09
2023-09-22,BUY,GVT&D.NS,2399,400.64,961225.58
2023-09-22,BUY,ANANDRATHI.NS,1248,770.17,961270.92
2023-09-22,BUY,CENTRALBK.NS,19296,49.81,961294.61
2023-10-13,SELL,MAZDOCK.NS,984,1050.59,1033676.19
2023-10-13,SELL,IOB.NS,21920,43.25,947945.2
2023-10-13,SELL,GVT&D.NS,2399,393.26,943336.13
2023-10-13,BUY,ITI.NS,3685,271.1,999103.42
2023-10-13,BUY,GMDCLTD.NS,2554,391.11,998990.66
2023-10-13,BUY,IRFC.NS,13647,73.2,999116.69
2023-10-20,SELL,TITAGARH.NS,1855,842.74,1563122.05
2023-10-20,SELL,CENTRALBK.NS,19296,45.89,885499.53
2023-10-20,BUY,BSE.NS,1919,524.71,1007019.69
2023-10-20,BUY,HSCL.NS,3879,259.54,1006840.74
2023-10-20,BUY,KALYANKJIL.NS,3372,298.56,1006828.73
2023-10-27,SELL,FORCEMOT.NS,311,3336.98,1037697.75
2023-10-27,SELL,APARINDS.NS,186,4960.27,922517.05
2023-10-27,SELL,IFCI.NS,41701,22.05,919415.07
2023-10-27,SELL,J&KBANK.NS,9198,99.45,914624.83
2023-10-27,SELL,ITI.NS,3685,272.65,1004614.76
2023-10-27,SELL,GMDCLTD.NS,2554,352.52,900254.9
2023-10-27,SELL,IRFC.NS,13647,68.76,938277.76
2023-10-27,SELL,HSCL.NS,3879,238.09,923478.03
2023-10-27,BUY,SWANCORP.NS,2638,369.06,973682.3
2023-10-27,BUY,ANGELONE.NS,3988,244.18,973881.16
2023-10-27,BUY,GABRIEL.NS,2986,326.09,973792.71
2023-10-27,BUY,GRAVITA.NS,997,976.63,973800.71
2023-10-27,BUY,FACT.NS,1444,674.01,973372.19
2023-10-27,BUY,NEWGEN.NS,1624,599.66,973938.44
2023-10-27,BUY,NBCC.NS,23112,42.14,973933.37
2023-11-24,SELL,GABRIEL.NS,2986,404.37,1207338.27
2023-11-24,SELL,NBCC.NS,23112,42.14,973738.6
2023-11-24,BUY,MCX.NS,1946,582.48,1133609.89
2023-11-24,BUY,TATAINVEST.NS,2757,411.03,1133317.81
2023-12-15,SELL,TARIL.NS,11653,93.99,1095109.51
2023-12-15,SELL,GRAVITA.NS,997,1040.9,1037670.02
2023-12-15,BUY,INOXWIND.NS,11786,101.96,1201850.22
2023-12-15,BUY,PFC.NS,3202,375.31,1201865.23
2023-12-22,SELL,SUZLON.NS,47933,37.25,1785325.7
2023-12-22,BUY,PRESTIGE.NS,1072,1112.55,1192774.23
2023-12-22,BUY,WOCKPHARMA.NS,2906,410.65,1193468.22
2023-12-29,SELL,BSE.NS,1919,734.03,1408455.04
2023-12-29,SELL,TATAINVEST.NS,2757,424.76,1170936.99
2023-12-29,BUY,GALLANTT.NS,6857,179.02,1227687.93
2023-12-29,BUY,NLCINDIA.NS,5033,243.91,1227745.0
2024-01-05,SELL,ANANDRATHI.NS,1248,1336.98,1668382.48
2024-01-05,SELL,KALYANKJIL.NS,3372,355.91,1200003.17
2024-01-05,SELL,NLCINDIA.NS,5033,216.68,1090438.05
2024-01-05,BUY,SIGNATURE.NS,1209,1055.5,1276227.11
2024-01-05,BUY,HINDCOPPER.NS,4551,280.59,1277079.3
2024-01-05,BUY,JPPOWER.NS,75787,16.85,1277138.68
2024-01-12,SELL,FACT.NS,1444,808.68,1167611.06
2024-01-12,SELL,MCX.NS,1946,608.83,1184664.02
2024-01-12,SELL,INOXWIND.NS,11786,110.01,1296477.63
2024-01-12,BUY,ADANIGREEN.NS,737,1710.7,1260911.94
2024-01-12,BUY,ATGL.NS,1192,1057.83,1261055.76
2024-01-12,BUY,HINDPETRO.NS,4607,273.76,1261337.22
2024-01-19,SELL,ANGELONE.NS,3988,321.42,1281712.11
2024-01-19,SELL,ATGL.NS,1192,989.87,1179807.26
2024-01-19,BUY,IRFC.NS,7993,154.81,1237486.75
2024-01-19,BUY,HUDCO.NS,8254,149.91,1237442.49
2024-01-26,SELL,NEWGEN.NS,1624,853.09,1385278.67
2024-01-26,SELL,PRESTIGE.NS,1072,1202.16,1288588.78
2024-01-26,BUY,IFCI.NS,23796,52.8,1256554.42
2024-01-26,BUY,TARIL.NS,6814,184.37,1256446.8
2024-02-02,SELL,WOCKPHARMA.NS,2906,443.45,1288536.87
2024-02-02,BUY,NBCC.NS,12401,110.6,1371707.89
2024-02-09,SELL,RECLTD.NS,4290,434.46,1863637.42
2024-02-09,SELL,PFC.NS,3202,390.38,1249858.98
2024-02-09,SELL,HINDCOPPER.NS,4551,267.56,1217557.11
2024-02-09,SELL,IRFC.NS,7993,148.48,1186668.88
2024-02-09,SELL,TARIL.NS,6814,158.66,1080995.64
2024-02-09,SELL,NBCC.NS,12401,97.03,1203104.6
2024-02-09,BUY,INOXWIND.NS,10691,128.05,1369119.48
2024-02-09,BUY,GVT&D.NS,1665,822.01,1368787.29
2024-02-09,BUY,NIACL.NS,4785,286.09,1369056.35
2024-02-09,BUY,IRB.NS,40470,33.83,1369122.83
2024-02-09,BUY,OFSS.NS,196,6961.42,1364574.56
2024-02-16,SELL,JPPOWER.NS,75787,20.35,1542111.25
2024-02-16,SELL,IFCI.NS,23796,54.35,1293183.23
2024-02-16,BUY,MRPL.NS,5897,233.73,1378464.04
2024-02-16,BUY,OIL.NS,3865,356.62,1378491.46
2024-02-23,SELL,NIACL.NS,4785,275.07,1316091.8
2024-02-23,SELL,MRPL.NS,5897,238.39,1405632.11
2024-02-23,BUY,NETWEB.NS,837,1647.35,1378967.87
2024-02-23,BUY,TARIL.NS,8020,172.03,1379807.79
2024-03-01,SELL,HINDPETRO.NS,4607,323.1,1488362.33
2024-03-01,BUY,FORCEMOT.NS,206,6761.76,1393061.9
2024-03-08,SELL,ADANIGREEN.NS,737,1929.1,1421604.51
2024-03-08,SELL,INOXWIND.NS,10691,130.93,1399579.24
2024-03-08,SELL,IRB.NS,40470,30.29,1225864.8
2024-03-08,BUY,TATAINVEST.NS,1422,967.83,1376388.87
2024-03-08,BUY,SCHNEIDER.NS,1949,705.95,1376034.16
2024-03-08,BUY,EIHOTEL.NS,3261,422.01,1376326.19
2024-03-15,SELL,SWANCORP.NS,2638,569.09,1501100.99
2024-03-15,SELL,GALLANTT.NS,6857,191.62,1313800.22
2024-03-15,SELL,SIGNATURE.NS,1209,1227.7,1484140.81
2024-03-15,SELL,GVT&D.NS,1665,856.26,1425528.01
2024-03-15,SELL,OIL.NS,3865,345.43,1334970.04
2024-03-15,SELL,NETWEB.NS,837,1503.25,1258094.02
2024-03-15,SELL,TARIL.NS,8020,164.53,1319412.83
2024-03-15,SELL,TATAINVEST.NS,1422,748.89,1064815.46
2024-03-15,SELL,SCHNEIDER.NS,1949,618.8,1205920.57
2024-03-15,BUY,KPIL.NS,1235,1015.54,1254317.74
2024-03-15,BUY,ZYDUSLIFE.NS,1293,970.34,1254770.7
2024-03-15,BUY,JIOFIN.NS,3646,344.21,1255127.03
2024-03-15,BUY,ANANDRATHI.NS,708,1770.39,1253558.62
2024-03-15,BUY,COCHINSHIP.NS,1427,879.0,1254452.34
2024-03-15,BUY,INTELLECT.NS,1131,1109.01,1254416.03
2024-03-15,BUY,CUMMINSIND.NS,475,2639.07,1253684.8
2024-03-15,BUY,HINDCOPPER.NS,4673,268.55,1255075.27
2024-03-15,BUY,POLICYBZR.NS,1141,1099.8,1254997.34
2024-03-15,BUY,TRENT.NS,309,4057.6,1253923.28
2024-03-22,SELL,HUDCO.NS,8254,172.24,1421532.63
2024-03-22,SELL,HINDCOPPER.NS,4673,266.28,1244180.47
2024-03-22,BUY,GVT&D.NS,1444,881.63,1273203.68
2024-03-22,BUY,ACE.NS,917,1388.03,1272955.3
2024-03-29,SELL,GVT&D.NS,1444,845.69,1221055.13
2024-03-29,BUY,SCHNEIDER.NS,1735,741.05,1285850.3
2024-04-05,SELL,TRENT.NS,309,3926.5,1213167.77
2024-04-05,BUY,TARIL.NS,5845,232.8,1360872.16
2024-04-12,SELL,INTELLECT.NS,1131,987.28,1116506.75
2024-04-12,BUY,OIL.NS,3548,385.78,1368871.97
2024-04-19,SELL,OFSS.NS,196,7032.65,1378260.58
2024-04-19,SELL,POLICYBZR.NS,1141,1197.45,1366153.77
2024-04-19,SELL,ACE.NS,917,1409.75,1292615.28
2024-04-19,SELL,SCHNEIDER.NS,1735,718.4,1246299.4
2024-04-19,BUY,INDUSTOWER.NS,3909,351.4,1373759.94
2024-04-19,BUY,THERMAX.NS,287,4781.69,1372482.25
2024-04-19,BUY,NUVAMA.NS,1603,856.69,1373404.26
2024-04-19,BUY,TORNTPOWER.NS,940,1460.66,1373156.59
2024-04-26,SELL,ZYDUSLIFE.NS,1293,934.34,1207980.45
2024-04-26,SELL,ANANDRATHI.NS,708,1959.86,1387443.84
2024-04-26,SELL,TARIL.NS,5845,313.89,1834531.67
2024-04-26,BUY,JYOTICNC.NS,1734,807.4,1400171.65
2024-04-26,BUY,GVT&D.NS,1289,1086.41,1400525.25
2024-04-26,BUY,ACE.NS,919,1522.34,1399165.84
2024-05-10,SELL,EIHOTEL.NS,3261,482.56,1573462.63
2024-05-10,SELL,JIOFIN.NS,3646,347.31,1266159.95
2024-05-10,SELL,TORNTPOWER.NS,940,1291.16,1213566.77
2024-05-10,SELL,GVT&D.NS,1289,991.6,1278043.29
2024-05-10,SELL,ACE.NS,919,1394.41,1281335.68
2024-05-10,BUY,HINDZINC.NS,2756,487.99,1345038.44
2024-05-10,BUY,ABB.NS,189,7111.53,1344213.35
2024-05-10,BUY,TEJASNET.NS,1205,1115.44,1344240.13
2024-05-10,BUY,DATAPATTNS.NS,480,2798.63,1343475.15
2024-05-10,BUY,VEDL.NS,3856,348.76,1344938.37
2024-05-17,SELL,FORCEMOT.NS,206,8821.87,1817124.12
2024-05-17,SELL,KPIL.NS,1235,1184.41,1462601.62
2024-05-17,SELL,OIL.NS,3548,403.64,1431983.36
2024-05-17,SELL,NUVAMA.NS,1603,772.71,1238529.03
2024-05-17,BUY,POWERINDIA.NS,130,11076.59,1440100.8
2024-05-17,BUY,LINDEINDIA.NS,154,9346.12,1439445.83
2024-05-17,BUY,SIEMENS.NS,344,4202.99,1445974.23
2024-05-17,BUY,CARBORUNIV.NS,841,1718.12,1445084.44
2024-05-31,SELL,CUMMINSIND.NS,475,3461.36,1643979.43
2024-05-31,SELL,HINDZINC.NS,2756,649.8,1790674.39
2024-05-31,SELL,DATAPATTNS.NS,480,2947.53,1414670.71
2024-05-31,SELL,LINDEINDIA.NS,154,8680.45,1336655.2
2024-05-31,BUY,TARIL.NS,4280,349.85,1497528.66
2024-05-31,BUY,TECHNOE.NS,1066,1403.47,1496252.76
2024-05-31,BUY,BDL.NS,969,1544.74,1496999.78
2024-05-31,BUY,GRSE.NS,1108,1350.75,1496780.8
2024-06-07,SELL,TECHNOE.NS,1066,1217.69,1297930.92
2024-06-07,SELL,BDL.NS,969,1419.36,1375222.88
2024-06-07,BUY,PGEL.NS,5309,281.13,1492691.62
2024-06-07,BUY,ARE&M.NS,1085,1375.41,1492466.34
2024-06-14,SELL,INDUSTOWER.NS,3909,340.75,1331858.55
2024-06-14,SELL,THERMAX.NS,287,5278.55,1514792.58
2024-06-14,BUY,TECHNOE.NS,1105,1441.37,1592875.54
2024-06-21,SELL,ABB.NS,189,8321.21,1572551.78
2024-06-21,SELL,CARBORUNIV.NS,841,1684.72,1416709.86
2024-06-21,SELL,GRSE.NS,1108,1621.86,1796837.78
2024-06-21,BUY,MAZDOCK.NS,841,1916.13,1611630.28
2024-06-21,BUY,JWL.NS,2327,692.45,1611486.2
2024-06-21,BUY,GRAVITA.NS,1054,1528.34,1611031.8
2024-06-28,SELL,SIEMENS.NS,344,4506.66,1550137.58
2024-06-28,SELL,TARIL.NS,4280,361.28,1546103.0
2024-06-28,BUY,GRSE.NS,810,2070.51,1677282.4
2024-06-28,BUY,TITAGARH.NS,903,1856.63,1676703.0
2024-07-05,SELL,GRAVITA.NS,1054,1415.77,1492068.9
2024-07-05,BUY,BDL.NS,1059,1717.82,1819357.12
2024-07-12,SELL,JYOTICNC.NS,1734,1210.75,2099230.56
2024-07-12,SELL,VEDL.NS,3856,390.97,1507437.92
2024-07-12,SELL,POWERINDIA.NS,130,12354.27,1605894.43
2024-07-12,BUY,RVNL.NS,2832,619.13,1753550.99
2024-07-12,BUY,PTCIL.NS,120,14547.85,1745916.53
2024-07-12,BUY,GVT&D.NS,1047,1673.19,1752001.34
2024-07-19,SELL,COCHINSHIP.NS,1427,2510.49,3582104.7
2024-07-19,SELL,PGEL.NS,5309,350.03,1858131.53
2024-07-19,SELL,MAZDOCK.NS,841,2524.55,2122936.33
2024-07-19,SELL,JWL.NS,2327,616.53,1434525.04
2024-07-19,SELL,TITAGARH.NS,903,1652.68,1492222.84
2024-07-19,SELL,BDL.NS,1059,1455.86,1541604.39
2024-07-19,SELL,GVT&D.NS,1047,1510.78,1581626.21
2024-07-19,BUY,EMAMILTD.NS,2141,769.23,1647078.5
2024-07-19,BUY,IFCI.NS,24143,68.23,1647441.7
2024-07-19,BUY,HUDCO.NS,5464,301.48,1647436.83
2024-07-19,BUY,IREDA.NS,6086,270.66,1647431.23
2024-07-19,BUY,NAVA.NS,4350,378.62,1647149.46
2024-07-19,BUY,INDIACEM.NS,4746,347.05,1647263.95
2024-07-19,BUY,FINCABLES.NS,1087,1514.24,1646138.16
2024-07-19,BUY,MOTHERSON.NS,13033,126.39,1647459.48
2024-07-26,SELL,TEJASNET.NS,1205,1293.9,1558992.44
2024-07-26,SELL,GRSE.NS,810,2182.61,1767740.76
2024-07-26,SELL,RVNL.NS,2832,545.63,1545081.92
2024-07-26,SELL,IREDA.NS,6086,256.67,1561931.92
2024-07-26,BUY,PGEL.NS,3823,441.26,1687111.55
2024-07-26,BUY,GRAVITA.NS,996,1692.84,1686237.58
2024-07-26,BUY,KAYNES.NS,397,4249.95,1687398.95
2024-07-26,BUY,OFSS.NS,159,10584.96,1683176.62
2024-08-02,SELL,HUDCO.NS,5464,290.29,1585988.33
2024-08-02,SELL,OFSS.NS,159,9913.19,1576039.81
2024-08-02,BUY,RVNL.NS,2864,582.63,1668816.4
2024-08-02,BUY,SUZLON.NS,23387,71.35,1668829.28
2024-08-09,SELL,ARE&M.NS,1085,1482.95,1608842.71
2024-08-09,SELL,IFCI.NS,24143,70.73,1707463.71
2024-08-09,SELL,FINCABLES.NS,1087,1468.28,1595864.5
2024-08-09,SELL,RVNL.NS,2864,511.85,1465792.35
2024-08-09,BUY,DEEPAKFERT.NS,1669,979.94,1635688.31
2024-08-09,BUY,NEULANDLAB.NS,142,11507.07,1634167.38
2024-08-09,BUY,ZENTEC.NS,945,1731.27,1636217.58
2024-08-09,BUY,WOCKPHARMA.NS,1710,956.6,1635949.54
2024-08-23,SELL,PTCIL.NS,120,13360.0,1603039.68
2024-08-23,BUY,AIIL.NS,5097,342.54,1746105.22
2024-08-30,SELL,TECHNOE.NS,1105,1618.1,1787820.46
2024-08-30,SELL,EMAMILTD.NS,2141,782.11,1674339.04
2024-08-30,SELL,MOTHERSON.NS,13033,128.99,1680967.38
2024-08-30,BUY,PCBL.NS,3646,473.6,1726904.61
2024-08-30,BUY,LTFOODS.NS,4600,375.42,1727089.87
2024-08-30,BUY,OIL.NS,2452,704.13,1726690.0
2024-09-06,SELL,KAYNES.NS,397,4700.7,1865991.36
2024-09-06,SELL,ZENTEC.NS,945,1624.11,1534632.07
2024-09-06,SELL,OIL.NS,2452,595.75,1460636.96
2024-09-06,BUY,BBTC.NS,670,2577.06,1726800.78
2024-09-06,BUY,FSL.NS,5654,305.37,1726758.59
2024-09-06,BUY,KALYANKJIL.NS,2671,646.31,1726463.37
2024-09-20,SELL,DEEPAKFERT.NS,1669,964.94,1610323.41
2024-09-27,SELL,NAVA.NS,4350,581.19,2527921.83
2024-09-27,SELL,INDIACEM.NS,4746,359.2,1704592.78
2024-09-27,SELL,WOCKPHARMA.NS,1710,985.85,1685634.88
2024-09-27,SELL,LTFOODS.NS,4600,392.25,1804175.46
2024-09-27,BUY,SARDAEN.NS,4188,438.1,1834948.09
2024-09-27,BUY,INOXWIND.NS,7703,238.18,1834883.95
2024-09-27,BUY,RPOWER.NS,39585,46.35,1834948.17
2024-09-27,BUY,HSCL.NS,2796,656.12,1834693.93
2024-09-27,BUY,PAYTM.NS,2729,672.3,1834890.14
2024-10-04,SELL,GRAVITA.NS,996,2360.56,2350880.52
2024-10-04,SELL,SUZLON.NS,23387,74.67,1746132.62
2024-10-04,SELL,BBTC.NS,670,2710.09,1815575.68
2024-10-04,SELL,FSL.NS,5654,294.19,1663211.89
2024-10-04,SELL,INOXWIND.NS,7703,222.25,1711820.55
2024-10-04,BUY,BSE.NS,1315,1365.08,1795256.92
2024-10-04,BUY,BALRAMCHIN.NS,2754,651.92,1795558.93
2024-10-04,BUY,JUBLPHARMA.NS,1622,1107.22,1796087.61
2024-10-04,BUY,JMFINANCIL.NS,12869,139.55,1796082.35
2024-10-04,BUY,MCX.NS,1552,1156.61,1795242.37
2024-10-11,SELL,PCBL.NS,3646,492.68,1796130.18
2024-10-11,SELL,RPOWER.NS,39585,44.23,1750669.45
2024-10-11,BUY,GRAVITA.NS,747,2458.88,1836966.59
2024-10-11,BUY,ANANTRAJ.NS,2452,749.3,1837462.66
2024-10-18,SELL,NEULANDLAB.NS,142,14073.0,1998165.61
2024-10-18,SELL,KALYANKJIL.NS,2671,716.85,1914521.17
2024-10-18,SELL,BSE.NS,1315,1420.45,1867709.39
2024-10-18,BUY,MOTILALOFS.NS,1820,1013.55,1844839.56
2024-10-18,BUY,FLUOROCHEM.NS,393,4691.94,1844118.33
2024-10-18,BUY,TRENT.NS,237,7761.33,1839618.25
2024-10-25,SELL,PGEL.NS,3823,565.75,2162648.3
2024-10-25,SELL,AIIL.NS,5097,321.65,1639303.8
2024-10-25,SELL,HSCL.NS,2796,552.15,1543660.33
2024-10-25,SELL,BALRAMCHIN.NS,2754,599.18,1649969.79
2024-10-25,SELL,JUBLPHARMA.NS,1622,1053.85,1709167.98
2024-10-25,SELL,JMFINANCIL.NS,12869,130.92,1684655.11
2024-10-25,SELL,GRAVITA.NS,747,1984.96,1482619.64
2024-10-25,SELL,ANANTRAJ.NS,2452,659.81,1617682.0
2024-10-25,SELL,MOTILALOFS.NS,1820,858.32,1561987.42
2024-10-25,SELL,FLUOROCHEM.NS,393,4145.58,1629048.32
2024-10-25,SELL,TRENT.NS,237,7355.08,1742979.2
2024-10-25,BUY,AMBER.NS,271,6171.2,1672562.49
2024-10-25,BUY,PPLPHARMA.NS,6851,244.27,1673672.96
2024-10-25,BUY,POLYMED.NS,666,2509.69,1671622.6
2024-10-25,BUY,LLOYDSME.NS,1739,962.33,1673660.74
2024-10-25,BUY,RADICO.NS,738,2265.21,1671895.73
2024-10-25,BUY,ASTERDM.NS,3784,442.28,1673751.29
2024-10-25,BUY,BHARTIHEXA.NS,1180,1418.34,1673803.77
2024-10-25,BUY,COFORGE.NS,1093,1530.24,1672721.83
2024-10-25,BUY,DEEPAKFERT.NS,1486,1125.64,1672866.7
2024-10-25,BUY,KIMS.NS,3201,522.75,1673490.08
2024-10-25,BUY,FSL.NS,5198,321.97,1673787.26
2024-11-01,SELL,SARDAEN.NS,4188,454.31,1902458.98
2024-11-01,SELL,ASTERDM.NS,3784,438.48,1659059.65
2024-11-01,SELL,FSL.NS,5198,328.56,1707661.08
2024-11-01,BUY,BSE.NS,1173,1483.21,1739973.82
2024-11-01,BUY,MOTILALOFS.NS,1810,961.33,1740179.56
2024-11-01,BUY,PGEL.NS,2716,640.87,1740770.34
2024-11-08,SELL,POLYMED.NS,666,2776.12,1848714.36
2024-11-08,BUY,JMFINANCIL.NS,12508,141.77,1773421.84
2024-11-15,SELL,MCX.NS,1552,1185.6,1839870.19
2024-11-15,SELL,PPLPHARMA.NS,6851,258.28,1769317.72
2024-11-15,SELL,MOTILALOFS.NS,1810,886.77,1604888.37
2024-11-15,SELL,JMFINANCIL.NS,12508,125.44,1568833.1
2024-11-15,BUY,RAINBOW.NS,1021,1646.47,1681214.19
2024-11-15,BUY,NEULANDLAB.NS,108,15577.35,1682522.1
2024-11-15,BUY,JUBLPHARMA.NS,1445,1163.78,1681825.37
2024-11-15,BUY,CARTRADE.NS,1421,1183.6,1682063.75
2024-11-22,SELL,LLOYDSME.NS,1739,912.52,1586710.34
2024-11-22,SELL,BHARTIHEXA.NS,1180,1321.97,1559764.83
2024-11-22,BUY,NATIONALUM.NS,7264,237.93,1728499.74
2024-11-22,BUY,VIJAYA.NS,1419,1217.2,1727377.37
2024-12-06,SELL,AMBER.NS,271,5806.45,1573390.65
2024-12-06,BUY,TARIL.NS,3555,516.66,1836912.48
2024-12-13,SELL,RADICO.NS,738,2436.42,1797895.57
2024-12-13,SELL,KIMS.NS,3201,592.25,1895602.67
2024-12-13,SELL,NEULANDLAB.NS,108,15252.37,1647091.14
2024-12-13,SELL,JUBLPHARMA.NS,1445,1109.61,1603223.27
2024-12-13,SELL,NATIONALUM.NS,7264,213.2,1548556.51
2024-12-13,BUY,WOCKPHARMA.NS,1313,1396.95,1834378.71
2024-12-13,BUY,ECLERX.NS,962,1907.3,1835004.02
2024-12-13,BUY,SYRMA.NS,3026,606.38,1835082.0
2024-12-13,BUY,LLOYDSME.NS,1646,1114.82,1835172.11
2024-12-20,SELL,DEEPAKFERT.NS,1486,1137.95,1690825.8
2024-12-20,SELL,VIJAYA.NS,1419,1040.2,1475903.23
2024-12-20,BUY,ZENTEC.NS,724,2489.54,1802609.0
2024-12-20,BUY,GVT&D.NS,838,2151.81,1803394.9
2024-12-27,SELL,RAINBOW.NS,1021,1501.71,1533091.05
2024-12-27,BUY,AMBER.NS,243,7442.95,1808817.76
2025-01-03,SELL,ECLERX.NS,962,1753.39,1686589.0
2025-01-03,BUY,ITI.NS,4131,457.1,1888468.95
2025-01-10,SELL,PAYTM.NS,2729,847.7,2313142.0
2025-01-10,SELL,BSE.NS,1173,1701.85,1996069.39
2025-01-10,SELL,PGEL.NS,2716,881.46,2393809.83
2025-01-10,SELL,ITI.NS,4131,442.7,1828610.87
2025-01-10,BUY,PTCIL.NS,103,17083.15,1759740.45
2025-01-10,BUY,NEWGEN.NS,1095,1618.67,1772620.94
2025-01-10,BUY,ABDL.NS,4313,411.17,1773557.03
2025-01-10,BUY,CAPLIPOINT.NS,749,2366.58,1772746.28
2025-01-10,BUY,LAURUSLABS.NS,3044,582.42,1773074.68
2025-01-17,SELL,COFORGE.NS,1093,1708.52,1867222.04
2025-01-17,SELL,CARTRADE.NS,1421,1472.25,2091858.04
