Date,Total Equity,Cash,Invested Value,Active Positions,Holdings
2024-02-16,8742160.996783245,1785699.129702556,6956461.8670806885,5,"GALLANTT.NS: 6460, SIGNATURE.NS: 1115, HUDCO.NS: 7421, INOXWIND.NS: 9387, MRPL.NS: 5236"
2024-02-23,8760194.483593632,1809685.7530485883,6950508.730545044,5,"GALLANTT.NS: 6460, SIGNATURE.NS: 1115, HUDCO.NS: 7421, INOXWIND.NS: 9387, OIL.NS: 3334"
2024-03-01,8693334.205929358,1811941.6626859503,6881392.543243408,5,"GALLANTT.NS: 6460, SIGNATURE.NS: 1115, HUDCO.NS: 7421, INOXWIND.NS: 9387, OIL.NS: 3334"
2024-03-08,8733084.3547884,510458.91192112234,8222625.442867279,6,"GOLDBEES.NS: 23629, GALLANTT.NS: 6460, SIGNATURE.NS: 1115, HUDCO.NS: 7421, OIL.NS: 3334, TATAINVEST.NS: 1263"
2024-03-15,7848916.665810028,968868.1136860044,6880048.552124023,6,"GOLDBEES.NS: 21128, HUDCO.NS: 7421, FORCEMOT.NS: 168, OFSS.NS: 140, EIHOTEL.NS: 2652, KPIL.NS: 1082"
2024-03-22,7960940.06174672,1122453.1515294353,6838486.910217285,6,"GOLDBEES.NS: 21328, FORCEMOT.NS: 168, OFSS.NS: 140, EIHOTEL.NS: 2652, KPIL.NS: 1082, GVT&D.NS: 1264"
2024-03-29,8072584.599364129,1058974.0007007988,7013610.59866333,6,"GOLDBEES.NS: 21390, FORCEMOT.NS: 168, OFSS.NS: 140, EIHOTEL.NS: 2652, KPIL.NS: 1082, SCHNEIDER.NS: 1525"
2024-04-05,8528406.306919891,1043705.0031784365,7484701.303741455,6,"GOLDBEES.NS: 21671, FORCEMOT.NS: 168, OFSS.NS: 140, EIHOTEL.NS: 2652, KPIL.NS: 1082, SCHNEIDER.NS: 1525"
2024-04-12,8571831.791225273,1100905.1994894338,7470926.59173584,6,"GOLDBEES.NS: 20768, FORCEMOT.NS: 168, OFSS.NS: 140, EIHOTEL.NS: 2652, KPIL.NS: 1082, SCHNEIDER.NS: 1525"
2024-04-19,8512811.584607493,814455.8218244417,7698355.762783051,6,"GOLDBEES.NS: 20517, FORCEMOT.NS: 168, EIHOTEL.NS: 2652, KPIL.NS: 1082, TARIL.NS: 3588, INDUSTOWER.NS: 3391"
2024-04-26,8522405.611306472,728907.0353787376,7793498.575927734,6,"GOLDBEES.NS: 20844, FORCEMOT.NS: 168, EIHOTEL.NS: 2652, KPIL.NS: 1082, INDUSTOWER.NS: 3391, JYOTICNC.NS: 1477"
2024-05-03,8536611.70242313,701012.922805819,7835598.77961731,6,"GOLDBEES.NS: 21172, FORCEMOT.NS: 168, EIHOTEL.NS: 2652, KPIL.NS: 1082, INDUSTOWER.NS: 3391, SCHNEIDER.NS: 1458"
2024-05-10,8318393.437360081,880251.6774876444,7438141.7598724365,6,"GOLDBEES.NS: 20151, FORCEMOT.NS: 168, KPIL.NS: 1082, INDUSTOWER.NS: 3391, SCHNEIDER.NS: 1458, HINDZINC.NS: 2386"
2024-05-17,8671533.0448942,1174012.809405307,7497520.235488892,6,"GOLDBEES.NS: 20994, INDUSTOWER.NS: 3391, SCHNEIDER.NS: 1458, HINDZINC.NS: 2386, POWERINDIA.NS: 109, ABB.NS: 146"
2024-05-24,8996969.42497402,1104288.7774978231,7892680.647476196,6,"GOLDBEES.NS: 22163, INDUSTOWER.NS: 3391, SCHNEIDER.NS: 1458, HINDZINC.NS: 2386, POWERINDIA.NS: 109, ABB.NS: 146"
2024-05-31,8569667.735890219,1310208.0804260469,7259459.655464172,6,"GOLDBEES.NS: 20975, POWERINDIA.NS: 109, ABB.NS: 146, COCHINSHIP.NS: 624, TARIL.NS: 3429, TECHNOE.NS: 854"
2024-06-07,8409874.302297115,1186127.980664731,7223746.321632385,6,"GOLDBEES.NS: 20650, POWERINDIA.NS: 109, COCHINSHIP.NS: 624, TARIL.NS: 3429, TEJASNET.NS: 919, GRSE.NS: 881"
2024-06-14,8982154.068876553,2389772.0547469147,6592382.014129639,5,"COCHINSHIP.NS: 624, TARIL.NS: 3429, TEJASNET.NS: 919, GRSE.NS: 881, TECHNOE.NS: 872"
2024-06-21,8988610.644682057,1215912.5201093033,7772698.124572754,6,"GOLDBEES.NS: 21913, COCHINSHIP.NS: 624, TARIL.NS: 3429, TEJASNET.NS: 919, TECHNOE.NS: 872, MAZDOCK.NS: 656"
2024-06-28,9165155.650470136,2502794.127887128,6662361.522583008,5,"COCHINSHIP.NS: 624, TEJASNET.NS: 919, TECHNOE.NS: 872, MAZDOCK.NS: 656, GRSE.NS: 619"
2024-07-05,10334863.188526116,955540.8390578853,9379322.349468231,6,"GOLDBEES.NS: 25215, COCHINSHIP.NS: 624, TEJASNET.NS: 919, TECHNOE.NS: 872, MAZDOCK.NS: 656, GRSE.NS: 619"
2024-07-12,10174288.558266249,991201.2750936421,9183087.283172607,6,"GOLDBEES.NS: 24658, COCHINSHIP.NS: 624, TEJASNET.NS: 919, TECHNOE.NS: 872, MAZDOCK.NS: 656, GRSE.NS: 619"
2024-07-19,9814473.676441371,1533449.8361932633,8281023.840248108,6,"GOLDBEES.NS: 23590, TEJASNET.NS: 919, TECHNOE.NS: 872, GRSE.NS: 619, RVNL.NS: 2266, EMAMILTD.NS: 1786"
2024-07-26,9551886.444663556,2722695.690696271,6829190.753967285,5,"TECHNOE.NS: 872, EMAMILTD.NS: 1786, PGEL.NS: 3030, IFCI.NS: 16058, PTCIL.NS: 95"
2024-08-02,9494409.104753228,2726089.736009331,6768319.3687438965,5,"TECHNOE.NS: 872, EMAMILTD.NS: 1786, PGEL.NS: 3030, IFCI.NS: 16058, PTCIL.NS: 95"
2024-08-09,9318398.052232092,2562092.024705237,6756306.0275268555,5,"TECHNOE.NS: 872, EMAMILTD.NS: 1786, PGEL.NS: 3030, PTCIL.NS: 95, GRAVITA.NS: 724"
2024-08-16,9821736.935837913,2622650.566575218,7199086.369262695,5,"EMAMILTD.NS: 1786, PGEL.NS: 3030, PTCIL.NS: 95, GRAVITA.NS: 724, NEULANDLAB.NS: 117"
2024-08-23,9943489.724953415,2502767.826149704,7440721.898803711,5,"EMAMILTD.NS: 1786, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064"
2024-08-30,9964900.580042085,1012790.3525106518,8952110.227531433,6,"GOLDBEES.NS: 24642, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945"
2024-09-06,10146229.322041616,986935.1405573925,9159294.181484222,6,"GOLDBEES.NS: 25089, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945"
2024-09-13,10440455.85730937,968623.5957737252,9471832.261535645,6,"GOLDBEES.NS: 25406, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945"
2024-09-20,10539997.893809853,974949.8061633692,9565048.087646484,6,"GOLDBEES.NS: 25324, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945"
2024-09-27,10966057.672156783,938835.1821970663,10027222.489959717,6,"GOLDBEES.NS: 25912, PGEL.NS: 3030, GRAVITA.NS: 724, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945"
2024-10-04,10569109.599703716,1241789.9632939568,9327319.63640976,6,"GOLDBEES.NS: 24775, PGEL.NS: 3030, NEULANDLAB.NS: 117, AIIL.NS: 4064, PCBL.NS: 2945, RPOWER.NS: 29042"
2024-10-11,10526618.681593029,1026898.7492733877,9499719.932319641,6,"GOLDBEES.NS: 24851, PGEL.NS: 3030, NEULANDLAB.NS: 117, AIIL.NS: 4064, BSE.NS: 986, SARDAEN.NS: 2957"
2024-10-18,10533530.894759666,1165505.985656273,9368024.909103394,6,"GOLDBEES.NS: 24242, PGEL.NS: 3030, AIIL.NS: 4064, SARDAEN.NS: 2957, MOTILALOFS.NS: 1455, JUBLPHARMA.NS: 1255"
2024-10-25,9709233.442800675,1453919.0707913972,8255314.372009277,6,"GOLDBEES.NS: 22254, SARDAEN.NS: 2957, MCX.NS: 1051, PAYTM.NS: 1826, AMBER.NS: 220, PPLPHARMA.NS: 5565"
2024-11-01,9961543.338486843,1399619.1659251968,8561924.172561646,6,"GOLDBEES.NS: 22329, MCX.NS: 1051, PAYTM.NS: 1826, AMBER.NS: 220, PPLPHARMA.NS: 5565, BSE.NS: 940"
2024-11-08,10130932.416514914,1333107.0716662817,8797825.344848633,6,"GOLDBEES.NS: 23379, MCX.NS: 1051, PAYTM.NS: 1826, AMBER.NS: 220, PPLPHARMA.NS: 5565, BSE.NS: 940"
2024-11-15,9633261.190379443,2773975.2194321766,6859285.970947266,5,"PAYTM.NS: 1826, AMBER.NS: 220, BSE.NS: 940, RAINBOW.NS: 819, NEULANDLAB.NS: 86"
2024-11-22,9899146.092192084,1292399.088362128,8606747.003829956,6,"GOLDBEES.NS: 22729, PAYTM.NS: 1826, AMBER.NS: 220, BSE.NS: 940, RAINBOW.NS: 819, NEULANDLAB.NS: 86"
2024-11-29,9929981.191063005,1265784.0284653488,8664197.162597656,6,"GOLDBEES.NS: 23168, PAYTM.NS: 1826, AMBER.NS: 220, BSE.NS: 940, RAINBOW.NS: 819, NEULANDLAB.NS: 86"
2024-12-06,10349710.279461889,2472992.160931615,7876718.118530273,5,"PAYTM.NS: 1826, BSE.NS: 940, NEULANDLAB.NS: 86, CARTRADE.NS: 997, TARIL.NS: 2804"
2024-12-13,10421063.62153176,765666.2677414771,9655397.353790283,6,"GOLDBEES.NS: 24194, PAYTM.NS: 1826, BSE.NS: 940, CARTRADE.NS: 997, TARIL.NS: 2804, PGEL.NS: 1592"
2024-12-20,10370233.134914154,2298431.6046407167,8071801.5302734375,5,"PAYTM.NS: 1826, BSE.NS: 940, CARTRADE.NS: 997, TARIL.NS: 2804, PGEL.NS: 1592"
2024-12-27,10473430.109231187,2301296.772805406,8172133.336425781,5,"PAYTM.NS: 1826, BSE.NS: 940, CARTRADE.NS: 997, TARIL.NS: 2804, PGEL.NS: 1592"
2025-01-03,10781922.802767,844888.3212530229,9937034.481513977,6,"GOLDBEES.NS: 24855, PAYTM.NS: 1826, CARTRADE.NS: 997, TARIL.NS: 2804, PGEL.NS: 1592, ITI.NS: 3302"
2025-01-10,10010670.31202394,1198767.230412306,8811903.081611633,6,"GOLDBEES.NS: 22777, CARTRADE.NS: 997, TARIL.NS: 2804, AMBER.NS: 178, LLOYDSME.NS: 967, SYRMA.NS: 2473"
2025-01-17,9507503.420045488,1384167.733583085,8123335.686462402,6,"GOLDBEES.NS: 21396, LLOYDSME.NS: 967, BSE.NS: 667, BLS.NS: 2678, MANAPPURAM.NS: 6957, WOCKPHARMA.NS: 947"
2025-01-24,9275216.868331224,1313155.0175774384,7962061.850753784,6,"GOLDBEES.NS: 20530, LLOYDSME.NS: 967, BSE.NS: 667, MANAPPURAM.NS: 6957, REDINGTON.NS: 5945, PARADEEP.NS: 10964"
2025-01-31,8882695.797137875,1229415.4552341874,7653280.3419036865,6,"GOLDBEES.NS: 19289, MANAPPURAM.NS: 6957, BLUEJET.NS: 1660, CARTRADE.NS: 753, BDL.NS: 960, ZENSARTECH.NS: 1453"
2025-02-07,9142295.669016207,1239603.4887030963,7902692.18031311,6,"GOLDBEES.NS: 19168, MANAPPURAM.NS: 6957, BLUEJET.NS: 1660, CARTRADE.NS: 753, BDL.NS: 960, ZENSARTECH.NS: 1453"
2025-02-14,8468005.18881188,1274519.5498653455,7193485.638946533,6,"GOLDBEES.NS: 17590, SRF.NS: 432, SBICARD.NS: 1389, REDINGTON.NS: 4941, BAJFINANCE.NS: 1421, NAVINFLUOR.NS: 295"
2025-02-21,8481831.026953394,1271783.101919824,7210047.925033569,6,"GOLDBEES.NS: 17650, SRF.NS: 432, SBICARD.NS: 1389, REDINGTON.NS: 4941, BAJFINANCE.NS: 1421, NAVINFLUOR.NS: 295"
2025-02-28,8288710.185216281,1155653.7505467858,7133056.434669495,6,"GOLDBEES.NS: 17487, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, BLUEJET.NS: 1541, MANAPPURAM.NS: 5818"
2025-03-07,8517717.771622438,1142217.6126792629,7375500.158943176,6,"GOLDBEES.NS: 17693, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, BLUEJET.NS: 1541, MANAPPURAM.NS: 5818"
2025-03-14,8539204.885851866,1151213.9956312238,7387990.890220642,6,"GOLDBEES.NS: 17589, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, BLUEJET.NS: 1541, MANAPPURAM.NS: 5818"
2025-03-21,8949018.476944659,1111011.0589453906,7838007.417999268,6,"GOLDBEES.NS: 18152, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, BLUEJET.NS: 1541, MANAPPURAM.NS: 5818"
2025-03-28,8912218.67528699,1121739.2439820583,7790479.431304932,6,"GOLDBEES.NS: 18026, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, BLUEJET.NS: 1541, MANAPPURAM.NS: 5818"
2025-04-04,8570610.415968407,1110590.9564728613,7460019.459495544,6,"GOLDBEES.NS: 17143, SRF.NS: 432, SBICARD.NS: 1389, BAJFINANCE.NS: 1421, MANAPPURAM.NS: 5818, FORCEMOT.NS: 135"
2025-04-11,8632750.258769132,1123076.5110045446,7509673.747764587,6,"GOLDBEES.NS: 16623, SRF.NS: 432, BAJFINANCE.NS: 1421, MANAPPURAM.NS: 5818, FORCEMOT.NS: 135, CHAMBLFERT.NS: 1911"
2025-04-18,8783722.441083236,1281768.667432113,7501953.773651123,6,"GOLDBEES.NS: 16567, BAJFINANCE.NS: 1421, FORCEMOT.NS: 135, CHAMBLFERT.NS: 1911, GALLANTT.NS: 2633, NH.NS: 664"
2025-04-25,8758455.059270555,1295529.8320061509,7462925.227264404,6,"GOLDBEES.NS: 16415, BAJFINANCE.NS: 1421, FORCEMOT.NS: 135, CHAMBLFERT.NS: 1911, GALLANTT.NS: 2633, NH.NS: 664"
2025-05-02,8791579.699152937,1288397.3862333207,7503182.312919617,6,"GOLDBEES.NS: 16825, FORCEMOT.NS: 135, CHAMBLFERT.NS: 1911, GALLANTT.NS: 2633, NH.NS: 664, GLAXO.NS: 436"
2025-05-09,8715959.104390852,1214975.8865411207,7500983.217849731,6,"GOLDBEES.NS: 16181, FORCEMOT.NS: 135, CHAMBLFERT.NS: 1911, NH.NS: 664, GLAXO.NS: 436, KPRMILL.NS: 938"
2025-05-16,8624366.743193792,1018559.3787223569,7605807.364471436,6,"GOLDBEES.NS: 16633, FORCEMOT.NS: 135, GLAXO.NS: 436, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658"
2025-05-23,8766676.607893845,1101030.4324406588,7665646.175453186,6,"GOLDBEES.NS: 16539, FORCEMOT.NS: 135, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658, ZENTEC.NS: 649"
2025-05-30,9485401.840078922,994285.7420946078,8491116.097984314,6,"GOLDBEES.NS: 17899, FORCEMOT.NS: 135, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658, ZENTEC.NS: 649"
2025-06-06,9619519.387559354,1006571.3699125656,8612948.01764679,6,"GOLDBEES.NS: 17763, FORCEMOT.NS: 135, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658, ZENTEC.NS: 649"
2025-06-13,9561595.422800753,993371.3123652679,8568224.110435486,6,"GOLDBEES.NS: 17253, FORCEMOT.NS: 135, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658, BSE.NS: 493"
2025-06-20,9746866.773344262,911648.6985761947,8835218.074768066,6,"GOLDBEES.NS: 17780, FORCEMOT.NS: 135, GRSE.NS: 489, DATAPATTNS.NS: 422, BDL.NS: 658, PARADEEP.NS: 8282"
2025-06-27,9485192.947994616,2311132.3070949577,7174060.640899658,5,"FORCEMOT.NS: 135, BDL.NS: 658, JMFINANCIL.NS: 8426, MCX.NS: 752, INTELLECT.NS: 1163"
2025-07-04,9559333.820588823,1473422.0101487609,8085911.8104400635,6,"GOLDBEES.NS: 17727, BDL.NS: 658, JMFINANCIL.NS: 8426, MCX.NS: 752, INTELLECT.NS: 1163, GABRIEL.NS: 1412"
2025-07-11,9588130.215129932,1234363.3744698376,8353766.840660095,6,"GOLDBEES.NS: 17723, JMFINANCIL.NS: 8426, INTELLECT.NS: 1163, GABRIEL.NS: 1412, FORCEMOT.NS: 81, APARINDS.NS: 155"
2025-07-18,9602064.035533208,1244156.006282111,8357908.029251099,6,"GOLDBEES.NS: 17622, JMFINANCIL.NS: 8426, INTELLECT.NS: 1163, GABRIEL.NS: 1412, FORCEMOT.NS: 81, APARINDS.NS: 155"
2025-07-25,9529827.372131834,1196755.991302976,8333071.380828857,6,"GOLDBEES.NS: 17412, JMFINANCIL.NS: 8426, FORCEMOT.NS: 81, APARINDS.NS: 155, SCHNEIDER.NS: 1461, GVT&D.NS: 548"
2025-08-01,9632989.354103742,1100421.4805228096,8532567.873580933,6,"GOLDBEES.NS: 17633, APARINDS.NS: 155, SCHNEIDER.NS: 1461, GVT&D.NS: 548, GALLANTT.NS: 1785, GABRIEL.NS: 1351"
2025-08-08,9545457.32647896,1172796.2925891895,8372661.0338897705,6,"GOLDBEES.NS: 16973, SCHNEIDER.NS: 1461, GVT&D.NS: 548, GALLANTT.NS: 1785, GABRIEL.NS: 1351, FORCEMOT.NS: 75"
2025-08-15,9498802.968287116,941290.9126535715,8557512.055633545,6,"GOLDBEES.NS: 17138, GVT&D.NS: 548, GABRIEL.NS: 1351, FORCEMOT.NS: 75, JMFINANCIL.NS: 7224, ANANDRATHI.NS: 491"
2025-08-22,9749609.498456575,1048663.3212944057,8700946.17716217,6,"GOLDBEES.NS: 17701, GABRIEL.NS: 1351, FORCEMOT.NS: 75, JMFINANCIL.NS: 7224, ANANDRATHI.NS: 491, BELRISE.NS: 9312"
2025-08-29,9506757.24248188,1260922.3713270936,8245834.871154785,6,"GOLDBEES.NS: 16710, GABRIEL.NS: 1351, JMFINANCIL.NS: 7224, ANANDRATHI.NS: 491, BELRISE.NS: 9312, CARTRADE.NS: 555"
2025-09-05,9845793.494570162,1162463.6724952713,8683329.82207489,6,"GOLDBEES.NS: 16659, GABRIEL.NS: 1351, JMFINANCIL.NS: 7224, ANANDRATHI.NS: 491, CARTRADE.NS: 555, NETWEB.NS: 447"
2025-09-12,9686170.188272975,1103955.5511346078,8582214.637138367,6,"GOLDBEES.NS: 15921, GABRIEL.NS: 1351, ANANDRATHI.NS: 491, NETWEB.NS: 447, ATHERENERG.NS: 2499, SYRMA.NS: 1646"
2025-09-19,10067996.151713658,1048634.955226231,9019361.196487427,6,"GOLDBEES.NS: 16542, GABRIEL.NS: 1351, ANANDRATHI.NS: 491, NETWEB.NS: 447, ATHERENERG.NS: 2499, SYRMA.NS: 1646"
2025-09-26,10005014.924537506,1107787.4533461004,8897227.471191406,6,"GOLDBEES.NS: 15928, GABRIEL.NS: 1351, ANANDRATHI.NS: 491, NETWEB.NS: 447, ATHERENERG.NS: 2499, SYRMA.NS: 1646"
2025-10-03,10575332.603446042,1069074.4750051848,9506258.128440857,6,"GOLDBEES.NS: 16341, GABRIEL.NS: 1351, ANANDRATHI.NS: 491, NETWEB.NS: 447, ATHERENERG.NS: 2499, SYRMA.NS: 1646"
2025-10-10,10553242.016722871,1340763.4040977487,9212478.612625122,6,"GOLDBEES.NS: 15725, NETWEB.NS: 447, ATHERENERG.NS: 2499, SYRMA.NS: 1646, GMDCLTD.NS: 2435, HBLENGINE.NS: 1678"
2025-10-17,10730457.4589387,1315842.9314728796,9414614.52746582,6,"GOLDBEES.NS: 14889, ATHERENERG.NS: 2499, HBLENGINE.NS: 1678, ADANIPOWER.NS: 9051, ACUTAAS.NS: 912, FORTIS.NS: 1384"
2025-10-24,10644632.21433665,1180139.9699824024,9464492.244354248,6,"GOLDBEES.NS: 15700, ATHERENERG.NS: 2499, HBLENGINE.NS: 1678, ADANIPOWER.NS: 9051, ACUTAAS.NS: 912, SAMMAANCAP.NS: 7916"
2025-10-31,10659056.508353936,1153102.5537564624,9505953.954597473,6,"GOLDBEES.NS: 15985, ATHERENERG.NS: 2499, HBLENGINE.NS: 1678, ADANIPOWER.NS: 9051, ACUTAAS.NS: 912, SAMMAANCAP.NS: 7916"
2025-11-07,10474753.78945981,1254769.5177923297,9219984.27166748,6,"GOLDBEES.NS: 15722, HBLENGINE.NS: 1678, ACUTAAS.NS: 912, SAMMAANCAP.NS: 7916, CHENNPETRO.NS: 1454, LTF.NS: 4830"
2025-11-14,10491230.802386293,1314772.866656313,9176457.93572998,6,"GOLDBEES.NS: 15159, HBLENGINE.NS: 1678, ACUTAAS.NS: 912, SAMMAANCAP.NS: 7916, CHENNPETRO.NS: 1454, LTF.NS: 4830"
2025-11-21,10046215.976760268,1446619.6345361471,8599596.342224121,6,"GOLDBEES.NS: 14775, CHENNPETRO.NS: 1454, LTF.NS: 4830, ATHERENERG.NS: 2021, MRPL.NS: 8434, JKTYRE.NS: 3150"
2025-11-28,9988461.285084112,1325657.6561559276,8662803.628928185,6,"GOLDBEES.NS: 14321, LTF.NS: 4830, ATHERENERG.NS: 2021, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642"
2025-12-05,10100436.149110092,1293584.7109587323,8806851.43815136,6,"GOLDBEES.NS: 14174, LTF.NS: 4830, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642, HINDCOPPER.NS: 3808"
2025-12-12,10249194.810495755,1311527.5186647375,8937667.291831017,6,"GOLDBEES.NS: 14025, LTF.NS: 4830, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642, HINDCOPPER.NS: 3808"
2025-12-19,10467233.5601466,1283398.2404911811,9183835.319655418,6,"GOLDBEES.NS: 14296, LTF.NS: 4830, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642, HINDCOPPER.NS: 3808"
2025-12-26,11002809.756911807,1183315.4478955795,9819494.309016228,6,"GOLDBEES.NS: 14438, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642, HINDCOPPER.NS: 3808, NATIONALUM.NS: 5083"
2026-01-02,11277384.794103079,1088960.1205820376,10188424.673521042,6,"GOLDBEES.NS: 15305, JKTYRE.NS: 3150, IDEA.NS: 140407, SHRIRAMFIN.NS: 1642, HINDCOPPER.NS: 3808, NATIONALUM.NS: 5083"
